image_id,sherd_id,unit,part,type,image_side,image_id_original,unit_C,part_C,type_C
JD12620_interior,JD12620,L12,body,,interior,JD_25240,H690⑿,腹片,
JD12621_exterior,JD12621,L12,body,,exterior,JD_25241,H690⑿,腹片,
JD12621_interior,JD12621,L12,body,,interior,JD_25242,H690⑿,腹片,
JD12622_exterior,JD12622,L12,body,,exterior,JD_25243,H690⑿,腹片,
JD12622_interior,JD12622,L12,body,,interior,JD_25244,H690⑿,腹片,
JD12623_exterior,JD12623,L12,body,,exterior,JD_25245,H690⑿,腹片,
JD12623_interior,JD12623,L12,body,,interior,JD_25246,H690⑿,腹片,
JD12624_exterior,JD12624,L12,body,,exterior,JD_25247,H690⑿,腹片,
JD12624_interior,JD12624,L12,body,,interior,JD_25248,H690⑿,腹片,
JD12625_exterior,JD12625,L12,body,,exterior,JD_25249,H690⑿,腹片,
JD12625_interior,JD12625,L12,body,,interior,JD_25250,H690⑿,腹片,
JD12626_exterior,JD12626,L12,rim,,exterior,JD_25251,H690⑿,口沿,
JD12626_interior,JD12626,L12,rim,,interior,JD_25252,H690⑿,口沿,
JD12627_exterior,JD12627,L12,rim,,exterior,JD_25253,H690⑿,口沿,
JD12627_interior,JD12627,L12,rim,,interior,JD_25254,H690⑿,口沿,
JD12628_exterior,JD12628,L12,body,,exterior,JD_25255,H690⑿,腹片,
JD12628_interior,JD12628,L12,body,,interior,JD_25256,H690⑿,腹片,
JD12629_exterior,JD12629,L12,body,,exterior,JD_25257,H690⑿,腹片,
JD12629_interior,JD12629,L12,body,,interior,JD_25258,H690⑿,腹片,
JD12630_exterior,JD12630,L12,body,,exterior,JD_25259,H690⑿,腹片,
JD12630_interior,JD12630,L12,body,,interior,JD_25260,H690⑿,腹片,
JD12631_exterior,JD12631,L12,body,,exterior,JD_25261,H690⑿,腹片,
JD12631_interior,JD12631,L12,body,,interior,JD_25262,H690⑿,腹片,
JD12632_exterior,JD12632,L12,body,,exterior,JD_25263,H690⑿,腹片,
JD12632_interior,JD12632,L12,body,,interior,JD_25264,H690⑿,腹片,
JD12633_exterior,JD12633,L12,body,,exterior,JD_25265,H690⑿,腹片,
JD12633_interior,JD12633,L12,body,,interior,JD_25266,H690⑿,腹片,
JD12634_exterior,JD12634,L12,body,,exterior,JD_25267,H690⑿,腹片,
JD12634_interior,JD12634,L12,body,,interior,JD_25268,H690⑿,腹片,
JD12635_exterior,JD12635,L12,body,,exterior,JD_25269,H690⑿,腹片,
JD12635_interior,JD12635,L12,body,,interior,JD_25270,H690⑿,腹片,
JD12636_exterior,JD12636,L12,body,,exterior,JD_25271,H690⑿,腹片,
JD12636_interior,JD12636,L12,body,,interior,JD_25272,H690⑿,腹片,
JD12637_exterior,JD12637,L12,body,,exterior,JD_25273,H690⑿,腹片,
JD12637_interior,JD12637,L12,body,,interior,JD_25274,H690⑿,腹片,
JD12638_exterior,JD12638,L12,body,,exterior,JD_25275,H690⑿,腹片,
JD12638_interior,JD12638,L12,body,,interior,JD_25276,H690⑿,腹片,
JD12639_exterior,JD12639,L12,body,,exterior,JD_25277,H690⑿,腹片,
JD12639_interior,JD12639,L12,body,,interior,JD_25278,H690⑿,腹片,
JD12640_exterior,JD12640,L12,body,,exterior,JD_25279,H690⑿,腹片,
JD12640_interior,JD12640,L12,body,,interior,JD_25280,H690⑿,腹片,
JD12641_exterior,JD12641,L12,body,,exterior,JD_25281,H690⑿,腹片,
JD12641_interior,JD12641,L12,body,,interior,JD_25282,H690⑿,腹片,
JD12642_exterior,JD12642,L12,body,,exterior,JD_25283,H690⑿,腹片,
JD12642_interior,JD12642,L12,body,,interior,JD_25284,H690⑿,腹片,
JD12643_exterior,JD12643,L12,body,,exterior,JD_25285,H690⑿,腹片,
JD12643_interior,JD12643,L12,body,,interior,JD_25286,H690⑿,腹片,
JD12644_exterior,JD12644,L12,body,,exterior,JD_25287,H690⑿,腹片,
JD12644_interior,JD12644,L12,body,,interior,JD_25288,H690⑿,腹片,
JD12645_exterior,JD12645,L12,body,,exterior,JD_25289,H690⑿,腹片,
JD12645_interior,JD12645,L12,body,,interior,JD_25290,H690⑿,腹片,
JD12646_exterior,JD12646,L12,body,,exterior,JD_25291,H690⑿,腹片,
JD12646_interior,JD12646,L12,body,,interior,JD_25292,H690⑿,腹片,
JD12647_exterior,JD12647,L12,body,,exterior,JD_25293,H690⑿,腹片,
JD12647_interior,JD12647,L12,body,,interior,JD_25294,H690⑿,腹片,
JD12648_exterior,JD12648,L12,body,,exterior,JD_25295,H690⑿,腹片,
JD12648_interior,JD12648,L12,body,,interior,JD_25296,H690⑿,腹片,
JD12649_exterior,JD12649,L12,body,,exterior,JD_25297,H690⑿,腹片,
JD12649_interior,JD12649,L12,body,,interior,JD_25298,H690⑿,腹片,
JD12650_exterior,JD12650,L12,body,,exterior,JD_25299,H690⑿,腹片,
JD12650_interior,JD12650,L12,body,,interior,JD_25300,H690⑿,腹片,
JD12651_exterior,JD12651,L12,body,,exterior,JD_25301,H690⑿,腹片,
JD12651_interior,JD12651,L12,body,,interior,JD_25302,H690⑿,腹片,
JD12652_exterior,JD12652,L12,body,,exterior,JD_25303,H690⑿,腹片,
JD12652_interior,JD12652,L12,body,,interior,JD_25304,H690⑿,腹片,
JD12653_exterior,JD12653,L12,body,,exterior,JD_25305,H690⑿,腹片,
JD12653_interior,JD12653,L12,body,,interior,JD_25306,H690⑿,腹片,
JD12654_exterior,JD12654,L12,body,,exterior,JD_25307,H690⑿,腹片,
JD12654_interior,JD12654,L12,body,,interior,JD_25308,H690⑿,腹片,
JD12655_exterior,JD12655,L12,body,,exterior,JD_25309,H690⑿,腹片,
JD12655_interior,JD12655,L12,body,,interior,JD_25310,H690⑿,腹片,
JD12656_exterior,JD12656,L12,foot,"li, yan",exterior,JD_25311,H690⑿,足,鬲、甗
JD12656_interior,JD12656,L12,foot,"li, yan",interior,JD_25312,H690⑿,足,鬲、甗
JD12657_exterior,JD12657,L12,rim,,exterior,JD_25313,H690⑿,口沿,
JD12657_interior,JD12657,L12,rim,,interior,JD_25314,H690⑿,口沿,
JD12658_exterior,JD12658,L12,body,,exterior,JD_25315,H690⑿,腹片,
JD12658_interior,JD12658,L12,body,,interior,JD_25316,H690⑿,腹片,
JD12659_exterior,JD12659,L12,body,,exterior,JD_25317,H690⑿,腹片,
JD12659_interior,JD12659,L12,body,,interior,JD_25318,H690⑿,腹片,
JD12660_exterior,JD12660,L12,body,,exterior,JD_25319,H690⑿,腹片,
JD12660_interior,JD12660,L12,body,,interior,JD_25320,H690⑿,腹片,
JD12661_exterior,JD12661,L12,body,,exterior,JD_25321,H690⑿,腹片,
JD12661_interior,JD12661,L12,body,,interior,JD_25322,H690⑿,腹片,
JD12662_exterior,JD12662,L12,body,,exterior,JD_25323,H690⑿,腹片,
JD12662_interior,JD12662,L12,body,,interior,JD_25324,H690⑿,腹片,
JD12663_exterior,JD12663,L12,body,,exterior,JD_25325,H690⑿,腹片,
JD12663_interior,JD12663,L12,body,,interior,JD_25326,H690⑿,腹片,
JD12664_exterior,JD12664,L12,body,,exterior,JD_25327,H690⑿,腹片,
JD12664_interior,JD12664,L12,body,,interior,JD_25328,H690⑿,腹片,
JD12665_exterior,JD12665,L12,body,,exterior,JD_25329,H690⑿,腹片,
JD12665_interior,JD12665,L12,body,,interior,JD_25330,H690⑿,腹片,
JD12666_exterior,JD12666,L12,body,,exterior,JD_25331,H690⑿,腹片,
JD12666_interior,JD12666,L12,body,,interior,JD_25332,H690⑿,腹片,
JD12667_exterior,JD12667,L12,rim,,exterior,JD_25333,H690⑿,口沿,
JD12667_interior,JD12667,L12,rim,,interior,JD_25334,H690⑿,口沿,
JD12668_exterior,JD12668,L12,body,,exterior,JD_25335,H690⑿,腹片,
JD12668_interior,JD12668,L12,body,,interior,JD_25336,H690⑿,腹片,
JD12669_exterior,JD12669,L12,body,,exterior,JD_25337,H690⑿,腹片,
JD12669_interior,JD12669,L12,body,,interior,JD_25338,H690⑿,腹片,
JD12670_exterior,JD12670,L12,body,,exterior,JD_25339,H690⑿,腹片,
JD12670_interior,JD12670,L12,body,,interior,JD_25340,H690⑿,腹片,
JD12671_exterior,JD12671,L12,rim,,exterior,JD_25341,H690⑿,口沿,
JD12671_interior,JD12671,L12,rim,,interior,JD_25342,H690⑿,口沿,
JD12672_exterior,JD12672,L12,body,,exterior,JD_25343,H690⑿,腹片,
JD12672_interior,JD12672,L12,body,,interior,JD_25344,H690⑿,腹片,
JD12673_exterior,JD12673,L12,body,,exterior,JD_25345,H690⑿,腹片,
JD12673_interior,JD12673,L12,body,,interior,JD_25346,H690⑿,腹片,
JD12674_exterior,JD12674,L12,body,,exterior,JD_25347,H690⑿,腹片,
JD12674_interior,JD12674,L12,body,,interior,JD_25348,H690⑿,腹片,
JD12675_exterior,JD12675,L12,body,,exterior,JD_25349,H690⑿,腹片,
JD12675_interior,JD12675,L12,body,,interior,JD_25350,H690⑿,腹片,
JD12676_exterior,JD12676,L12,body,,exterior,JD_25351,H690⑿,腹片,
JD12676_interior,JD12676,L12,body,,interior,JD_25352,H690⑿,腹片,
JD12677_exterior,JD12677,L12,body,,exterior,JD_25353,H690⑿,腹片,
JD12677_interior,JD12677,L12,body,,interior,JD_25354,H690⑿,腹片,
JD12678_exterior,JD12678,L12,body,,exterior,JD_25355,H690⑿,腹片,
JD12678_interior,JD12678,L12,body,,interior,JD_25356,H690⑿,腹片,
JD12679_exterior,JD12679,L12,body,,exterior,JD_25357,H690⑿,腹片,
JD12679_interior,JD12679,L12,body,,interior,JD_25358,H690⑿,腹片,
JD12680_exterior,JD12680,L12,rim,,exterior,JD_25359,H690⑿,口沿,
JD12680_interior,JD12680,L12,rim,,interior,JD_25360,H690⑿,口沿,
JD12681_exterior,JD12681,L12,body,,exterior,JD_25361,H690⑿,腹片,
JD12681_interior,JD12681,L12,body,,interior,JD_25362,H690⑿,腹片,
JD12682_exterior,JD12682,L12,body,,exterior,JD_25363,H690⑿,腹片,
JD12682_interior,JD12682,L12,body,,interior,JD_25364,H690⑿,腹片,
JD12683_exterior,JD12683,L12,body,,exterior,JD_25365,H690⑿,腹片,
JD12683_interior,JD12683,L12,body,,interior,JD_25366,H690⑿,腹片,
JD12684_exterior,JD12684,L12,body,,exterior,JD_25367,H690⑿,腹片,
JD12684_interior,JD12684,L12,body,,interior,JD_25368,H690⑿,腹片,
JD12685_exterior,JD12685,L12,body,,exterior,JD_25369,H690⑿,腹片,
JD12685_interior,JD12685,L12,body,,interior,JD_25370,H690⑿,腹片,
JD12686_exterior,JD12686,L12,body,,exterior,JD_25371,H690⑿,腹片,
JD12686_interior,JD12686,L12,body,,interior,JD_25372,H690⑿,腹片,
JD12687_exterior,JD12687,L12,body,,exterior,JD_25373,H690⑿,腹片,
JD12687_interior,JD12687,L12,body,,interior,JD_25374,H690⑿,腹片,
JD12688_exterior,JD12688,L12,body,,exterior,JD_25375,H690⑿,腹片,
JD12688_interior,JD12688,L12,body,,interior,JD_25376,H690⑿,腹片,
JD12689_exterior,JD12689,L12,body,,exterior,JD_25377,H690⑿,腹片,
JD12689_interior,JD12689,L12,body,,interior,JD_25378,H690⑿,腹片,
JD12690_exterior,JD12690,L12,body,,exterior,JD_25379,H690⑿,腹片,
JD12690_interior,JD12690,L12,body,,interior,JD_25380,H690⑿,腹片,
JD12691_exterior,JD12691,L12,body,,exterior,JD_25381,H690⑿,腹片,
JD12691_interior,JD12691,L12,body,,interior,JD_25382,H690⑿,腹片,
JD12692_exterior,JD12692,L12,body,,exterior,JD_25383,H690⑿,腹片,
JD12692_interior,JD12692,L12,body,,interior,JD_25384,H690⑿,腹片,
JD12693_exterior,JD12693,L12,body,,exterior,JD_25385,H690⑿,腹片,
JD12693_interior,JD12693,L12,body,,interior,JD_25386,H690⑿,腹片,
JD12694_exterior,JD12694,L12,body,,exterior,JD_25387,H690⑿,腹片,
JD12694_interior,JD12694,L12,body,,interior,JD_25388,H690⑿,腹片,
JD12695_exterior,JD12695,L12,body,,exterior,JD_25389,H690⑿,腹片,
JD12695_interior,JD12695,L12,body,,interior,JD_25390,H690⑿,腹片,
JD12696_exterior,JD12696,L12,body,,exterior,JD_25391,H690⑿,腹片,
JD12696_interior,JD12696,L12,body,,interior,JD_25392,H690⑿,腹片,
JD12697_exterior,JD12697,L12,body,,exterior,JD_25393,H690⑿,腹片,
JD12697_interior,JD12697,L12,body,,interior,JD_25394,H690⑿,腹片,
JD12698_exterior,JD12698,L12,body,,exterior,JD_25395,H690⑿,腹片,
JD12698_interior,JD12698,L12,body,,interior,JD_25396,H690⑿,腹片,
JD12699_exterior,JD12699,L12,body,,exterior,JD_25397,H690⑿,腹片,
JD12699_interior,JD12699,L12,body,,interior,JD_25398,H690⑿,腹片,
JD12700_exterior,JD12700,L12,body,,exterior,JD_25399,H690⑿,腹片,
JD12700_interior,JD12700,L12,body,,interior,JD_25400,H690⑿,腹片,
JD12701_exterior,JD12701,L12,body,,exterior,JD_25401,H690⑿,腹片,
JD12701_interior,JD12701,L12,body,,interior,JD_25402,H690⑿,腹片,
JD12702_exterior,JD12702,L12,body,,exterior,JD_25403,H690⑿,腹片,
JD12702_interior,JD12702,L12,body,,interior,JD_25404,H690⑿,腹片,
JD12703_exterior,JD12703,L12,body,,exterior,JD_25405,H690⑿,腹片,
JD12703_interior,JD12703,L12,body,,interior,JD_25406,H690⑿,腹片,
JD12704_exterior,JD12704,L12,body,,exterior,JD_25407,H690⑿,腹片,
JD12704_interior,JD12704,L12,body,,interior,JD_25408,H690⑿,腹片,
JD12705_exterior,JD12705,L12,body,,exterior,JD_25409,H690⑿,腹片,
JD12705_interior,JD12705,L12,body,,interior,JD_25410,H690⑿,腹片,
JD12706_exterior,JD12706,L12,rim,,exterior,JD_25411,H690⑿,口沿,
JD12706_interior,JD12706,L12,rim,,interior,JD_25412,H690⑿,口沿,
JD12707_exterior,JD12707,L12,body,,exterior,JD_25413,H690⑿,腹片,
JD12707_interior,JD12707,L12,body,,interior,JD_25414,H690⑿,腹片,
JD12708_exterior,JD12708,L12,body,,exterior,JD_25415,H690⑿,腹片,
JD12708_interior,JD12708,L12,body,,interior,JD_25416,H690⑿,腹片,
JD12709_exterior,JD12709,L12,body,,exterior,JD_25417,H690⑿,腹片,
JD12709_interior,JD12709,L12,body,,interior,JD_25418,H690⑿,腹片,
JD12710_exterior,JD12710,L12,body,,exterior,JD_25419,H690⑿,腹片,
JD12710_interior,JD12710,L12,body,,interior,JD_25420,H690⑿,腹片,
JD12711_exterior,JD12711,L12,body,,exterior,JD_25421,H690⑿,腹片,
JD12711_interior,JD12711,L12,body,,interior,JD_25422,H690⑿,腹片,
JD12712_exterior,JD12712,L12,body,,exterior,JD_25423,H690⑿,腹片,
JD12712_interior,JD12712,L12,body,,interior,JD_25424,H690⑿,腹片,
JD12713_exterior,JD12713,L12,body,,exterior,JD_25425,H690⑿,腹片,
JD12713_interior,JD12713,L12,body,,interior,JD_25426,H690⑿,腹片,
JD12714_exterior,JD12714,L12,body,,exterior,JD_25427,H690⑿,腹片,
JD12714_interior,JD12714,L12,body,,interior,JD_25428,H690⑿,腹片,
JD12715_exterior,JD12715,L12,body,,exterior,JD_25429,H690⑿,腹片,
JD12715_interior,JD12715,L12,body,,interior,JD_25430,H690⑿,腹片,
JD12716_exterior,JD12716,L12,body,,exterior,JD_25431,H690⑿,腹片,
JD12716_interior,JD12716,L12,body,,interior,JD_25432,H690⑿,腹片,
JD12717_exterior,JD12717,L12,body,,exterior,JD_25433,H690⑿,腹片,
JD12717_interior,JD12717,L12,body,,interior,JD_25434,H690⑿,腹片,
JD12718_exterior,JD12718,L12,body,,exterior,JD_25435,H690⑿,腹片,
JD12718_interior,JD12718,L12,body,,interior,JD_25436,H690⑿,腹片,
JD12719_exterior,JD12719,L12,body,,exterior,JD_25437,H690⑿,腹片,
JD12719_interior,JD12719,L12,body,,interior,JD_25438,H690⑿,腹片,
JD12720_exterior,JD12720,L12,body,,exterior,JD_25439,H690⑿,腹片,
JD12720_interior,JD12720,L12,body,,interior,JD_25440,H690⑿,腹片,
JD12721_exterior,JD12721,L12,body,,exterior,JD_25441,H690⑿,腹片,
JD12721_interior,JD12721,L12,body,,interior,JD_25442,H690⑿,腹片,
JD12722_exterior,JD12722,L12,body,,exterior,JD_25443,H690⑿,腹片,
JD12722_interior,JD12722,L12,body,,interior,JD_25444,H690⑿,腹片,
JD12723_exterior,JD12723,L12,body,,exterior,JD_25445,H690⑿,腹片,
JD12723_interior,JD12723,L12,body,,interior,JD_25446,H690⑿,腹片,
JD12724_exterior,JD12724,L12,body,,exterior,JD_25447,H690⑿,腹片,
JD12724_interior,JD12724,L12,body,,interior,JD_25448,H690⑿,腹片,
JD12725_exterior,JD12725,L12,body,,exterior,JD_25449,H690⑿,腹片,
JD12725_interior,JD12725,L12,body,,interior,JD_25450,H690⑿,腹片,
JD12726_exterior,JD12726,L12,body,,exterior,JD_25451,H690⑿,腹片,
JD12726_interior,JD12726,L12,body,,interior,JD_25452,H690⑿,腹片,
JD12727_exterior,JD12727,L12,body,,exterior,JD_25453,H690⑿,腹片,
JD12727_interior,JD12727,L12,body,,interior,JD_25454,H690⑿,腹片,
JD12728_exterior,JD12728,L12,body,,exterior,JD_25455,H690⑿,腹片,
JD12728_interior,JD12728,L12,body,,interior,JD_25456,H690⑿,腹片,
JD12729_exterior,JD12729,L12,body,,exterior,JD_25457,H690⑿,腹片,
JD12729_interior,JD12729,L12,body,,interior,JD_25458,H690⑿,腹片,
JD12730_exterior,JD12730,L12,body,,exterior,JD_25459,H690⑿,腹片,
JD12730_interior,JD12730,L12,body,,interior,JD_25460,H690⑿,腹片,
JD12731_exterior,JD12731,L12,body,,exterior,JD_25461,H690⑿,腹片,
JD12731_interior,JD12731,L12,body,,interior,JD_25462,H690⑿,腹片,
JD12732_exterior,JD12732,L12,body,,exterior,JD_25463,H690⑿,腹片,
JD12732_interior,JD12732,L12,body,,interior,JD_25464,H690⑿,腹片,
JD12733_exterior,JD12733,L12,body,,exterior,JD_25465,H690⑿,腹片,
JD12733_interior,JD12733,L12,body,,interior,JD_25466,H690⑿,腹片,
JD12734_exterior,JD12734,L12,rim,,exterior,JD_25467,H690⑿,口沿,
JD12734_interior,JD12734,L12,rim,,interior,JD_25468,H690⑿,口沿,
JD12735_exterior,JD12735,L12,body,,exterior,JD_25469,H690⑿,腹片,
JD12735_interior,JD12735,L12,body,,interior,JD_25470,H690⑿,腹片,
JD12736_exterior,JD12736,L12,foot,,exterior,JD_25471,H690⑿,足,
JD12736_1_interior,JD12736_1,L12,foot,,interior,JD_25472_1,H690⑿,足,
JD12736_2_interior,JD12736_2,L12,foot,,interior,JD_25472_2,H690⑿,足,
JD12737_exterior,JD12737,L12,body,,exterior,JD_25473,H690⑿,腹片,
JD12737_interior,JD12737,L12,body,,interior,JD_25474,H690⑿,腹片,
JD12738_exterior,JD12738,L12,body,,exterior,JD_25475,H690⑿,腹片,
JD12738_interior,JD12738,L12,body,,interior,JD_25476,H690⑿,腹片,
JD12739_exterior,JD12739,L12,rim,,exterior,JD_25477,H690⑿,口沿,
JD12739_interior,JD12739,L12,rim,,interior,JD_25478,H690⑿,口沿,
JD12740_exterior,JD12740,L12,body,,exterior,JD_25479,H690⑿,腹片,
JD12740_interior,JD12740,L12,body,,interior,JD_25480,H690⑿,腹片,
JD12741_exterior,JD12741,L12,body,,exterior,JD_25481,H690⑿,腹片,
JD12741_interior,JD12741,L12,body,,interior,JD_25482,H690⑿,腹片,
JD12742_exterior,JD12742,L12,body,,exterior,JD_25483,H690⑿,腹片,
JD12742_interior,JD12742,L12,body,,interior,JD_25484,H690⑿,腹片,
JD12743_exterior,JD12743,L12,body,,exterior,JD_25485,H690⑿,腹片,
JD12743_interior,JD12743,L12,body,,interior,JD_25486,H690⑿,腹片,
JD12744_exterior,JD12744,L12,body,,exterior,JD_25487,H690⑿,腹片,
JD12744_interior,JD12744,L12,body,,interior,JD_25488,H690⑿,腹片,
JD12745_exterior,JD12745,L12,body,,exterior,JD_25489,H690⑿,腹片,
JD12745_interior,JD12745,L12,body,,interior,JD_25490,H690⑿,腹片,
JD12746_exterior,JD12746,L12,body,,exterior,JD_25491,H690⑿,腹片,
JD12746_interior,JD12746,L12,body,,interior,JD_25492,H690⑿,腹片,
JD12747_exterior,JD12747,L12,body,,exterior,JD_25493,H690⑿,腹片,
JD12747_interior,JD12747,L12,body,,interior,JD_25494,H690⑿,腹片,
JD12748_exterior,JD12748,L12,body,,exterior,JD_25495,H690⑿,腹片,
JD12748_interior,JD12748,L12,body,,interior,JD_25496,H690⑿,腹片,
JD12749_exterior,JD12749,L12,body,,exterior,JD_25497,H690⑿,腹片,
JD12749_interior,JD12749,L12,body,,interior,JD_25498,H690⑿,腹片,
JD12750_exterior,JD12750,L12,body,,exterior,JD_25499,H690⑿,腹片,
JD12750_interior,JD12750,L12,body,,interior,JD_25500,H690⑿,腹片,
JD12751_exterior,JD12751,L12,body,,exterior,JD_25501,H690⑿,腹片,
JD12751_interior,JD12751,L12,body,,interior,JD_25502,H690⑿,腹片,
JD12752_exterior,JD12752,L12,body,,exterior,JD_25503,H690⑿,腹片,
JD12752_interior,JD12752,L12,body,,interior,JD_25504,H690⑿,腹片,
JD12753_exterior,JD12753,L12,body,,exterior,JD_25505,H690⑿,腹片,
JD12753_interior,JD12753,L12,body,,interior,JD_25506,H690⑿,腹片,
JD12754_exterior,JD12754,L12,body,,exterior,JD_25507,H690⑿,腹片,
JD12754_interior,JD12754,L12,body,,interior,JD_25508,H690⑿,腹片,
JD12755_exterior,JD12755,L12,body,,exterior,JD_25509,H690⑿,腹片,
JD12755_interior,JD12755,L12,body,,interior,JD_25510,H690⑿,腹片,
JD12756_exterior,JD12756,L12,body,,exterior,JD_25511,H690⑿,腹片,
JD12756_interior,JD12756,L12,body,,interior,JD_25512,H690⑿,腹片,
JD12757_exterior,JD12757,L12,body,,exterior,JD_25513,H690⑿,腹片,
JD12757_interior,JD12757,L12,body,,interior,JD_25514,H690⑿,腹片,
JD12758_exterior,JD12758,L12,rim,,exterior,JD_25515,H690⑿,口沿,
JD12758_interior,JD12758,L12,rim,,interior,JD_25516,H690⑿,口沿,
JD12759_exterior,JD12759,L12,body,,exterior,JD_25517,H690⑿,腹片,
JD12759_interior,JD12759,L12,body,,interior,JD_25518,H690⑿,腹片,
JD12760_exterior,JD12760,L12,body,,exterior,JD_25519,H690⑿,腹片,
JD12760_interior,JD12760,L12,body,,interior,JD_25520,H690⑿,腹片,
JD12761_exterior,JD12761,L12,crotch,li,exterior,JD_25521,H690⑿,裆部,鬲
JD12761_interior,JD12761,L12,crotch,li,interior,JD_25522,H690⑿,裆部,鬲
JD12762_exterior,JD12762,L12,body,,exterior,JD_25523,H690⑿,腹片,
JD12762_interior,JD12762,L12,body,,interior,JD_25524,H690⑿,腹片,
JD12763_exterior,JD12763,L12,body,,exterior,JD_25525,H690⑿,腹片,
JD12763_interior,JD12763,L12,body,,interior,JD_25526,H690⑿,腹片,
JD12764_exterior,JD12764,L12,body,,exterior,JD_25527,H690⑿,腹片,
JD12764_interior,JD12764,L12,body,,interior,JD_25528,H690⑿,腹片,
JD12765_exterior,JD12765,L12,body,,exterior,JD_25529,H690⑿,腹片,
JD12765_interior,JD12765,L12,body,,interior,JD_25530,H690⑿,腹片,
JD12766_exterior,JD12766,L12,body,,exterior,JD_25531,H690⑿,腹片,
JD12766_interior,JD12766,L12,body,,interior,JD_25532,H690⑿,腹片,
JD12767_exterior,JD12767,L12,body,,exterior,JD_25533,H690⑿,腹片,
JD12767_interior,JD12767,L12,body,,interior,JD_25534,H690⑿,腹片,
JD12768_exterior,JD12768,L12,rim,,exterior,JD_25535,H690⑿,口沿,
JD12768_interior,JD12768,L12,rim,,interior,JD_25536,H690⑿,口沿,
JD12769_exterior,JD12769,L12,body,,exterior,JD_25537,H690⑿,腹片,
JD12769_interior,JD12769,L12,body,,interior,JD_25538,H690⑿,腹片,
JD12770_exterior,JD12770,L12,body,,exterior,JD_25539,H690⑿,腹片,
JD12770_interior,JD12770,L12,body,,interior,JD_25540,H690⑿,腹片,
JD12771_exterior,JD12771,L12,body,,exterior,JD_25541,H690⑿,腹片,
JD12771_interior,JD12771,L12,body,,interior,JD_25542,H690⑿,腹片,
JD12772_exterior,JD12772,L12,body,,exterior,JD_25543,H690⑿,腹片,
JD12772_interior,JD12772,L12,body,,interior,JD_25544,H690⑿,腹片,
JD12773_exterior,JD12773,L12,body,,exterior,JD_25545,H690⑿,腹片,
JD12773_interior,JD12773,L12,body,,interior,JD_25546,H690⑿,腹片,
JD12774_exterior,JD12774,L12,body,,exterior,JD_25547,H690⑿,腹片,
JD12774_interior,JD12774,L12,body,,interior,JD_25548,H690⑿,腹片,
JD12775_exterior,JD12775,L12,body,,exterior,JD_25549,H690⑿,腹片,
JD12775_interior,JD12775,L12,body,,interior,JD_25550,H690⑿,腹片,
JD12776_exterior,JD12776,L12,body,,exterior,JD_25551,H690⑿,腹片,
JD12776_interior,JD12776,L12,body,,interior,JD_25552,H690⑿,腹片,
JD12777_exterior,JD12777,L12,body,,exterior,JD_25553,H690⑿,腹片,
JD12777_interior,JD12777,L12,body,,interior,JD_25554,H690⑿,腹片,
JD12778_exterior,JD12778,L12,body,,exterior,JD_25555,H690⑿,腹片,
JD12778_interior,JD12778,L12,body,,interior,JD_25556,H690⑿,腹片,
JD12779_exterior,JD12779,L12,body,,exterior,JD_25557,H690⑿,腹片,
JD12779_interior,JD12779,L12,body,,interior,JD_25558,H690⑿,腹片,
JD12780_exterior,JD12780,L12,body,,exterior,JD_25559,H690⑿,腹片,
JD12780_interior,JD12780,L12,body,,interior,JD_25560,H690⑿,腹片,
JD12781_exterior,JD12781,L12,body,,exterior,JD_25561,H690⑿,腹片,
JD12781_interior,JD12781,L12,body,,interior,JD_25562,H690⑿,腹片,
JD12782_exterior,JD12782,L12,body,,exterior,JD_25563,H690⑿,腹片,
JD12782_interior,JD12782,L12,body,,interior,JD_25564,H690⑿,腹片,
JD12783_exterior,JD12783,L12,body,,exterior,JD_25565,H690⑿,腹片,
JD12783_interior,JD12783,L12,body,,interior,JD_25566,H690⑿,腹片,
JD12784_exterior,JD12784,L12,body,,exterior,JD_25567,H690⑿,腹片,
JD12784_interior,JD12784,L12,body,,interior,JD_25568,H690⑿,腹片,
JD12785_exterior,JD12785,L12,body,,exterior,JD_25569,H690⑿,腹片,
JD12785_interior,JD12785,L12,body,,interior,JD_25570,H690⑿,腹片,
JD12786_exterior,JD12786,L12,body,,exterior,JD_25571,H690⑿,腹片,
JD12786_interior,JD12786,L12,body,,interior,JD_25572,H690⑿,腹片,
JD12787_exterior,JD12787,L12,body,,exterior,JD_25573,H690⑿,腹片,
JD12787_interior,JD12787,L12,body,,interior,JD_25574,H690⑿,腹片,
JD12788_exterior,JD12788,L12,body,,exterior,JD_25575,H690⑿,腹片,
JD12788_interior,JD12788,L12,body,,interior,JD_25576,H690⑿,腹片,
JD12789_exterior,JD12789,L12,body,,exterior,JD_25577,H690⑿,腹片,
JD12789_interior,JD12789,L12,body,,interior,JD_25578,H690⑿,腹片,
JD12790_exterior,JD12790,L12,body,,exterior,JD_25579,H690⑿,腹片,
JD12790_interior,JD12790,L12,body,,interior,JD_25580,H690⑿,腹片,
JD12791_exterior,JD12791,L12,body,,exterior,JD_25581,H690⑿,腹片,
JD12791_interior,JD12791,L12,body,,interior,JD_25582,H690⑿,腹片,
JD12792_exterior,JD12792,L12,body,,exterior,JD_25583,H690⑿,腹片,
JD12792_interior,JD12792,L12,body,,interior,JD_25584,H690⑿,腹片,
JD12793_exterior,JD12793,L12,body,,exterior,JD_25585,H690⑿,腹片,
